,Metro station,lon,lat,Number of floors,type,Number of rooms,id,Area,floor,Price
287,Автозаводская,37.665677,55.694139,24,monolith,2.0,300344494,38.0,17,22500000.0
288,Автозаводская,37.6322310359675,55.7059794529357,20,monolith,2.0,299403227,64.11,6,25059316.0
289,Автозаводская,37.65894,55.690897,15,monolith,3.0,300440420,55.4,6,21999000.0
290,Автозаводская,37.6322846801478,55.70659736274,20,monolith,2.0,297989400,75.03,5,39870942.0
291,Автозаводская,37.65472,55.687777,14,monolith,2.0,300545062,55.0,5,28300000.0
292,Автозаводская,37.6351179672961,55.7064860931808,16,monolithBrick,3.0,301268556,89.46,8,44513059.0
293,Автозаводская,37.654686,55.687897,9,monolith,2.0,299244228,47.0,4,24900000.0
294,Автозаводская,37.6319091708855,55.7063186985463,20,monolith,3.0,297989476,96.09,2,36798626.0
295,Автозаводская,37.656227,55.71908,12,monolith,3.0,295678960,99.0,9,40800000.0
296,Автозаводская,37.6322310359675,55.7059794529357,20,monolith,3.0,297989360,68.8,13,27398499.0
297,Автозаводская,37.659021,55.701592,5,stalin,3.0,300423810,77.0,4,25300000.0
298,Автозаводская,37.6375816972184,55.6975455575801,28,monolithBrick,2.0,296465090,69.0,20,30121950.0
299,Автозаводская,37.671211,55.712989,17,panel,2.0,300348291,65.4,1,22999999.0
300,Автозаводская,37.638638,55.674346,33,monolith,2.0,300915458,45.9,3,16562556.0
301,Автозаводская,37.643228,55.682645,17,panel,2.0,299349779,66.3,11,29000000.0
302,Автозаводская,37.6978013307,55.7050525662,23,monolith,3.0,297992400,56.1,19,16842316.0
303,Автозаводская,37.651897,55.688243,15,monolith,3.0,295874024,100.0,14,56500000.0
304,Автозаводская,37.640363,55.675712,33,monolith,2.0,300915072,51.7,25,18204087.0
305,Автозаводская,37.6510141587,55.7175228216,19,monolith,2.0,300568810,52.8,3,23500000.0
306,Автозаводская,37.640363,55.675712,33,monolith,3.0,300915165,72.6,18,24457560.0
307,Автозаводская,37.640003,55.686761,11,monolith,2.0,300706333,47.0,3,20900000.0
308,Автозаводская,37.6375816972184,55.6975455575801,28,monolithBrick,2.0,296465277,54.9,15,30516110.0
309,Автозаводская,37.656955,55.719404,29,monolith,3.0,293497126,112.0,15,50000000.0
310,Автозаводская,37.640363,55.675712,33,monolith,2.0,300915220,48.8,19,17623192.0
311,Автозаводская,37.655634,55.69039,20,monolithBrick,3.0,298481705,100.1,12,58000000.0
312,Автозаводская,37.6978013307,55.7050525662,23,monolith,3.0,299648184,47.0,11,15596080.0
313,Автозаводская,37.658886,55.688233,20,monolith,3.0,301319121,82.0,1,49000000.0
314,Автозаводская,37.637838,55.674636,22,monolith,2.0,300915051,53.4,15,19113462.0
315,Автозаводская,37.695241,55.705031,25,monolith,3.0,299367691,61.4,8,21900000.0
316,Автозаводская,37.6306057498914,55.69904897852,15,monolithBrick,2.0,298084417,71.2,15,37258319.0
317,Автозаводская,37.651133,55.716012,16,monolith,2.0,300888972,71.2,7,28500000.0
318,Автозаводская,37.637838,55.674636,22,monolith,3.0,300915062,84.3,7,29339434.0
319,Автозаводская,37.6512126421531,55.7150964814661,12,monolith,3.0,299370391,70.7,4,38000000.0
320,Автозаводская,37.6395367174263,55.6754158745235,33,monolith,2.0,300915859,51.1,2,18944507.0
321,Автозаводская,37.6502202248,55.7140948632,19,monolith,3.0,300681604,102.0,4,55200000.0
322,Автозаводская,37.640174,55.67626,33,monolith,2.0,300915233,48.8,30,18058684.0
323,Автозаводская,37.642653,55.701278,16,monolith,2.0,301404481,40.8,8,13999999.0
324,Автозаводская,37.6672398220896,55.6906546805921,24,monolith,3.0,301235855,100.8,17,49924943.0
325,Автозаводская,37.640373,55.69816,40,monolithBrick,2.0,301229864,69.0,4,27450000.0
326,Автозаводская,37.6307543822471,55.6977287548276,15,monolithBrick,3.0,293204187,86.2,13,49321312.0
327,Автозаводская,37.6390744350522,55.6878777136382,28,monolith,2.0,295013929,73.9,4,25000000.0
328,Автозаводская,37.637946,55.673778,22,monolith,2.0,300914979,50.1,20,17392866.0
329,Автозаводская,37.658967,55.702343,9,brick,2.0,301078334,63.4,5,22700000.0
330,Автозаводская,37.6406424621321,55.6990488114914,40,monolithBrick,2.0,293203890,61.5,25,28097197.0
331,Автозаводская,37.65461,55.717797,25,monolith,2.0,291703959,61.0,2,24000000.0
332,Автозаводская,37.651133,55.716012,16,monolith,2.0,300456237,51.93,13,27439629.0
333,Автозаводская,37.6501290297112,55.7147277851655,19,monolith,3.0,295735855,82.2,4,40000000.0
334,Автозаводская,37.637236,55.674174,33,monolith,3.0,300915710,76.3,33,26481135.0
335,Автозаводская,37.640373,55.69816,40,monolith,2.0,300780912,65.6,14,39000000.0
336,Академическая,37.5722686230033,55.6873794088463,19,monolith,0.0,292298430,17.9,10,17336133.0
337,Академическая,37.550333,55.679605,18,monolith,4.0,264085166,122.4,1,37000000.0
338,Академическая,37.5722686230033,55.6873794088463,19,monolith,4.0,292035798,120.1,3,72182650.0
339,Академическая,37.550333,55.679605,18,monolith,4.0,300687422,204.2,3,67500000.0
340,Академическая,37.572268623,55.6873794088,19,monolith,0.0,292298427,25.2,13,20309294.0
341,Академическая,37.550333,55.679605,18,monolith,4.0,300690285,195.3,3,77500000.0
342,Академическая,37.5722686230033,55.6873794088463,19,monolith,4.0,292035806,120.7,9,77590457.0
343,Академическая,37.573699,55.677037,18,monolith,1.0,299203398,40.9,6,17400000.0
344,Академическая,37.5722686230033,55.6873794088463,19,monolith,4.0,298540603,109.4,2,73578176.0
345,Академическая,37.561589,55.670706,18,monolith,1.0,300307846,46.3,3,18500000.0
346,Академическая,37.572268623,55.6873794088,19,monolith,0.0,294383971,31.2,13,23104319.0
347,Академическая,37.565174,55.673818,20,monolith,4.0,297727468,177.8,7,77000000.0
348,Академическая,37.5722686230033,55.6873794088463,19,monolith,4.0,292035903,122.6,19,104893004.0
349,Академическая,37.588359,55.685513,12,block,1.0,300791352,35.8,2,11499999.0
350,Академическая,37.5722686230033,55.6873794088463,19,monolith,4.0,300359672,100.3,17,95304294.0
351,Академическая,37.579385,55.695053,37,monolith,0.0,301323601,25.6,5,14500000.0
352,Академическая,37.572268623,55.6873794088,19,monolith,0.0,292035865,30.0,17,24511789.0
353,Академическая,37.567824,55.690207,5,block,1.0,300127778,33.0,4,12000000.0
354,Академическая,37.584254,55.693389,10,panel,1.0,297908781,35.5,2,12850000.0
355,Академическая,37.584254,55.693389,10,panel,4.0,297910980,94.0,2,31900000.0
356,Академическая,37.585404,55.684772,5,monolith,4.0,292680419,165.3,4,78100000.0
357,Академическая,37.593641,55.67857,42,monolith,1.0,300269721,45.7,16,19100000.0
358,Академическая,37.550333,55.679605,18,monolith,4.0,299479908,161.6,3,55000000.0
359,Академическая,37.548528,55.678123,28,monolithBrick,4.0,299495105,139.9,19,54500000.0
360,Академическая,37.572268623,55.6873794088,19,monolith,0.0,300475317,25.3,9,16300000.0
361,Академическая,37.593641,55.67857,42,monolithBrick,1.0,298396939,41.5,21,20500000.0
362,Академическая,37.550333,55.679605,18,monolith,4.0,299479907,166.0,6,67000000.0
363,Академическая,37.550333,55.679605,18,monolith,4.0,299655950,184.5,3,62000000.0
364,Академическая,37.550333,55.679605,18,monolith,4.0,263171085,113.4,14,67500000.0
365,Академическая,37.550333,55.679605,18,monolith,4.0,298977203,123.3,17,78039000.0
366,Академическая,37.561877,55.689486,19,monolith,4.0,300480524,161.9,17,130000000.0
367,Академическая,37.627768,55.682326,25,monolith,0.0,298830237,18.55,11,12000000.0
368,Академическая,37.5728,55.673433,9,block,1.0,301277944,32.0,5,10900000.0
369,Академическая,37.561473,55.679336,8,brick,4.0,301228964,104.8,4,31900000.0
370,Академическая,37.588359,55.685513,12,panel,1.0,299990269,35.3,6,14990000.0
371,Академическая,37.539042,55.687736,8,brick,4.0,291924489,95.6,3,46500000.0
372,Академическая,37.571201,55.679306,5,brick,0.0,299477916,22.5,1,4850000.0
373,Академическая,37.569198,55.671204,9,block,1.0,300396782,32.5,6,13000000.0
374,Академическая,37.552373,55.682453,24,monolith,4.0,295654222,167.0,15,72000000.0
375,Академическая,37.600954,55.67789,5,brick,1.0,301037658,40.0,5,9950000.0
376,Академическая,37.609622,55.690892,9,block,1.0,300191397,32.0,3,11000000.0
377,Академическая,37.599381,55.677529,5,brick,1.0,299621067,32.0,1,9600000.0
378,Академическая,37.545833,55.689136,8,brick,4.0,300342326,91.0,4,49000000.0
379,Академическая,37.562191,55.694758,14,brick,1.0,299629196,39.3,12,18500000.0
380,Академическая,37.553478,55.682001,25,monolith,1.0,294867977,39.3,19,17800000.0
381,Академическая,37.565335,55.679509,8,brick,1.0,300650666,45.3,8,18500000.0
382,Академическая,37.593587,55.678499,42,monolithBrick,1.0,296081790,47.7,22,28000000.0
383,Академическая,37.576789,55.691399,4,brick,1.0,301227111,28.0,4,10300000.0
384,Академическая,37.577606,55.686939,19,monolith,1.0,301335192,35.9,6,12378000.0
385,Академическая,37.6254148220895,55.6868460730144,29,monolith,0.0,301188359,27.3,11,12000000.0
386,Академическая,37.558652,55.684402,8,block,1.0,300394518,31.0,8,10900000.0
387,Академическая,37.588745,55.688598,5,brick,1.0,299482165,52.8,1,6200000.0
388,Академическая,37.561437,55.687066,9,brick,1.0,300772254,31.5,5,11600000.0
389,Академическая,37.575352,55.688593,8,block,1.0,295893190,30.0,6,12000000.0
390,Академическая,37.590147,55.690628,5,brick,1.0,301044462,38.0,2,11400000.0
391,Академическая,37.587587,55.688974,5,brick,1.0,300973225,33.0,2,11000000.0
392,Академическая,37.554457,55.693992,8,brick,0.0,297455551,21.8,1,7900000.0
393,Академическая,37.574552,55.696509,5,brick,1.0,301028177,30.0,5,11500000.0
394,Академическая,37.54639,55.681732,10,brick,1.0,301103812,31.9,7,12050000.0
395,Академическая,37.580939,55.678169,5,brick,0.0,295049595,8.0,1,3100000.0
396,Академическая,37.557906,55.672346,5,panel,1.0,301256271,31.6,4,11750000.0
397,Академическая,37.606083,55.676671,12,block,1.0,298018583,35.2,4,10200000.0
398,Академическая,37.589886,55.684792,5,panel,1.0,298267233,31.6,5,10500000.0
399,Академическая,37.564293,55.672174,17,panel,1.0,290984686,38.0,3,12500000.0
400,Академическая,37.570573,55.694246,5,block,1.0,297552488,31.1,1,10400000.0
401,Академическая,37.593695,55.686909,5,brick,1.0,294198281,32.0,5,10500000.0
402,Академическая,37.565991,55.686492,16,panel,1.0,301316835,36.7,8,13200000.0
403,Академическая,37.554457,55.693992,8,brick,0.0,299062768,19.0,1,7700000.0
404,Академическая,37.597055,55.687193,9,brick,1.0,297903698,32.0,6,11500000.0
405,Академическая,37.558939,55.673311,5,panel,1.0,300675911,32.3,4,11800000.0
406,Академическая,37.592554,55.682488,12,block,1.0,298824641,34.7,9,11440000.0
407,Академическая,37.598618,55.675524,5,brick,1.0,300797878,34.83,3,10500000.0
408,Академическая,37.555427,55.674935,9,panel,1.0,298886979,31.2,4,12600000.0
409,Академическая,37.562389,55.686741,9,brick,1.0,297900880,32.0,5,11670000.0
410,Академическая,37.599956,55.687918,11,monolith,1.0,300227594,24.6,2,10900000.0
411,Академическая,37.594288,55.677037,5,brick,1.0,298016111,32.0,5,10500000.0
412,Академическая,37.571201,55.679306,5,brick,0.0,299648822,19.5,1,4700000.0
413,Академическая,37.556801,55.681996,5,block,4.0,300521297,90.0,1,25000000.0
414,Академическая,37.597055,55.687193,9,brick,1.0,300472557,26.8,8,11000000.0
415,Академическая,37.583365,55.693962,10,panel,4.0,301042798,96.6,5,32500000.0
416,Академическая,37.580939,55.678169,5,brick,0.0,296895566,16.0,1,5650000.0
417,Академическая,37.571201,55.679306,5,brick,0.0,300053625,22.5,1,5450000.0
418,Академическая,37.565174,55.673818,20,monolith,4.0,300568675,130.0,7,52000000.0
419,Академическая,37.560188,55.69107,10,brick,1.0,297449389,32.1,3,13780000.0
420,Академическая,37.5722686230033,55.6873794088463,19,monolith,2.0,292510824,34.5,7,26941249.0
421,Академическая,37.587407,55.711574,7,brick,3.0,298324265,97.1,2,44900000.0
422,Академическая,37.5722686230033,55.6873794088463,19,monolith,3.0,300359673,71.0,7,46225631.0
423,Академическая,37.585727,55.706168,16,block,2.0,297674017,39.4,9,15100000.0
424,Академическая,37.5722686230033,55.6873794088463,19,monolith,2.0,292073378,53.2,14,35742376.0
425,Академическая,37.580688,55.701861,8,stalin,2.0,292318097,55.1,2,18000000.0
426,Академическая,37.5722686230033,55.6873794088463,19,monolith,3.0,292035860,66.9,8,48805176.0
427,Академическая,37.56423,55.679895,8,brick,2.0,298487950,54.5,5,20000000.0
428,Академическая,37.5722686230033,55.6873794088463,19,monolith,2.0,292035871,46.5,17,36046594.0
429,Академическая,37.550333,55.679605,18,monolith,3.0,300689200,153.7,2,49600000.0
430,Академическая,37.5722686230033,55.6873794088463,19,monolith,2.0,298913156,45.8,2,32491140.0
431,Академическая,37.585404,55.684772,5,monolithBrick,3.0,299063762,174.6,5,86000000.0
432,Академическая,37.5722686230033,55.6873794088463,19,monolith,2.0,292035895,49.2,11,33947161.0
433,Академическая,37.550333,55.679605,18,monolithBrick,3.0,269129840,113.4,6,46000000.0
434,Академическая,37.5722686230033,55.6873794088463,19,monolith,3.0,294383985,93.9,10,65631893.0
435,Академическая,37.550333,55.679605,18,monolithBrick,3.0,300545035,161.3,3,53300000.0
436,Академическая,37.572268623,55.6873794088,19,monolith,2.0,292035863,55.9,17,41474320.0
437,Академическая,37.552373,55.682453,21,monolith,3.0,293224687,96.9,17,59900000.0
438,Академическая,37.5722686230033,55.6873794088463,19,monolith,3.0,300764427,80.0,2,46988845.0
439,Академическая,37.568965,55.693627,14,brick,2.0,301326111,53.1,9,18980000.0
440,Академическая,37.5722686230033,55.6873794088463,19,monolith,3.0,295213795,78.6,11,55025723.0
441,Академическая,37.593641,55.67857,42,monolith,2.0,300368305,42.6,10,18900000.0
442,Академическая,37.5722686230033,55.6873794088463,19,monolith,2.0,292298419,38.2,8,33228041.0
443,Академическая,37.550333,55.679605,18,monolithBrick,2.0,270457452,120.3,2,38500000.0
444,Академическая,37.5722686230033,55.6873794088463,19,monolith,3.0,292035885,68.2,4,49812523.0
445,Академическая,37.57369,55.673143,9,block,2.0,301251904,37.3,6,16200000.0
446,Академическая,37.5722686230033,55.6873794088463,19,monolith,2.0,292035905,43.0,8,35435806.0
447,Академическая,37.583886,55.683498,22,monolith,2.0,281277308,43.0,3,31000000.0
448,Академическая,37.5722686230033,55.6873794088463,19,monolith,2.0,295637884,51.4,3,37851800.0
449,Академическая,37.57439,55.680539,17,panel,2.0,288255306,56.5,9,19789000.0
450,Академическая,37.5722686230033,55.6873794088463,19,monolith,2.0,298540604,55.3,2,47876149.0
