Авиамоторная;37.705679;55.750859;20;monolith;None;25.7;2;286679691;73.2;flat;11;26.0;29000000
Авиамоторная;37.7006667814642;55.7496225599588;10;monolith;None;None;1;270994375;36.8;flat;8;None;19000000
Авиамоторная;37.700595;55.749435;28;monolith;2021;12.0;1;299601965;45.0;flat;22;28.0;21700000
Авиамоторная;37.6911851725965;55.7500052956794;13;monolith;None;12.4;1;294354130;37.6;flat;3;15.8;19999999
Авиамоторная;37.704736;55.749927;6;None;2023;15.0;2;295598109;60.0;flat;2;None;13800000
Авиамоторная;37.716279;55.748544;14;panel;1973;6.5;2;300790138;39.0;flat;9;None;14000000
Авиамоторная;37.703532;55.744343;12;panel;None;6.5;2;299421263;37.4;flat;10;23.7;12000000
Авиамоторная;37.703775;55.751447;27;None;2022;None;2;300149885;36.0;flat;16;None;15800000
Авиамоторная;37.703577;55.75784;17;panel;1990;11.0;2;298676519;54.0;flat;13;33.0;18000000
Авиамоторная;37.698609;55.750803;16;monolith;2019;15.0;1;300947946;34.0;flat;9;18.0;17000000
Авиамоторная;37.698672;55.750195;28;None;2021;None;2;301225306;60.0;flat;9;None;29200000
Авиамоторная;37.70011;55.750317;20;None;None;28.0;2;300011427;70.4;flat;20;None;29000000
Авиамоторная;37.706622;55.750844;27;monolith;2021;13.0;2;300484743;38.3;flat;19;17.7;16950000
Авиамоторная;37.704862;55.751041;26;None;2023;10.0;1;300962670;37.0;flat;24;18.0;16200000
Авиамоторная;37.703577;55.75784;17;panel;1990;10.0;2;298373348;55.0;flat;2;33.0;20500000
Авиамоторная;37.706973;55.75323;21;None;2018;17.0;2;299519328;70.0;flat;2;24.0;31000000
Авиамоторная;37.702077;55.751898;27;monolith;2019;14.0;2;295813644;67.0;flat;8;None;27000000
Авиамоторная;37.706622;55.750844;27;None;2023;None;1;298773625;27.1;flat;22;None;13400000
Авиамоторная;37.6874615316436;55.7504650554757;22;monolithBrick;None;18.0;2;300941115;59.0;flat;6;26.0;28500000
Авиамоторная;37.70011;55.750317;28;monolith;2021;14.0;2;297848567;57.0;flat;22;28.0;23050000
Авиамоторная;37.703775;55.751447;30;monolith;None;6.0;1;300648144;28.4;flat;2;16.4;17950000
Авиамоторная;37.703775;55.751447;27;monolithBrick;2022;15.0;2;298622644;57.5;flat;12;40.0;22890000
Авиамоторная;37.706622;55.750844;26;monolith;None;14.0;2;298461651;58.0;flat;26;28.0;27500000
Авиамоторная;37.687866;55.749167;14;monolith;None;6.0;1;294806319;29.0;flat;8;14.6;16980000
Авиамоторная;37.6965109035;55.7532442159;24;monolith;None;14.1;1;299167860;34.7;flat;23;12.0;16500000
Авиамоторная;37.71875;55.755621;5;brick;1961;6.0;2;300720935;42.5;flat;2;29.0;11500000
Авиамоторная;37.716162;55.768567;14;None;1975;None;2;264238497;36.6;flat;3;22.3;12000000
Авиамоторная;37.716144;55.751817;12;brick;1957;7.8;2;300542608;56.0;flat;5;29.8;17100000
Авиамоторная;37.717447;55.76253;9;brick;1965;5.5;2;300567571;44.5;flat;2;27.9;11800000
Авиамоторная;37.705023;55.752632;12;monolith;2020;None;2;300799510;64.6;flat;4;None;23900000
Авиамоторная;37.70125;55.759567;7;brick;1957;9.0;2;300338975;63.8;flat;6;None;19800000
Авиамоторная;37.698672;55.750195;28;monolith;2021;None;2;300875579;47.1;flat;8;None;24000000
Авиамоторная;37.704862;55.751041;27;None;2023;None;2;298608033;38.3;flat;11;None;16400000
Авиамоторная;37.701888;55.746573;16;panel;1979;10.0;1;296248835;35.2;flat;2;19.0;13800000
